Plot,n,zmax,zmin,zmean,zsd,zcv,zskew,zkurt,zq1,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zq99,pzabovemean,pzabove2,pzabove5,ziqr,zMADmean,zMADmedian,CRR,zentropy,VCI,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,L1,L2,L3,L4,Lskew,Lkurt,Lcoefvar,lad_max,lad_mean,lad_cv,lad_min,pz_below_0,pz_0.0.15,pz_0.15.2,pz_2.5,pz_5.10,pz_10.20,pz_20.30,pz_above_30,rumple,vn,vFRall,vFRcanopy,vzrumple,vzsd,vzcv,OpenGapSpace,ClosedGapSpace,Euphotic,Oligophotic,kde_peaks_count,kde_peak1_elev,kde_peak2_elev,kde_peak3_elev,kde_peak4_elev,kde_peak1_value,kde_peak2_value,kde_peak3_value,kde_peak4_value,kde_peak1_diff,kde_peak2_diff,kde_peak3_diff,pfirst,pintermidiate,plast,psingle,pmultiple,HOME,eigen_largest,eigen_medium,eigen_smallest,curvature,linearity,planarity,sphericity,anisotropy,horizontality,Z,npoints,convhull_area,FOD Region,Reporting Name,Company,KeyID,Area,Species,Plant Date,Assessment Date,Inventory Type,No Plots,Plot Date,Abandoned,Zone,Plot Complete,X Coord,Y Coord,Process Date,Age,TPHA,TPHA Planted,SPHA,MTH (m),MH (m),MH Planted (m),Dq (cm),Dq Planted (cm),MDD (cm),MinD (cm),MaxD (cm),VarD,BA (m2/ha),TSV (m3 sub),TRV (m3 sub),MAI (m3 sub/ha/a)
A228T11A,37665,18.281,-0.081,9.77376301606266,5.97381256606859,61.120906617553,-0.639022222954602,1.7836143216525802,0.053,0.21,0.358,0.532,0.8079999999999999,2.367,6.5836,9.5564,10.9196,11.75,12.33,12.845999999999998,13.2654,13.6766,14.0818,14.547,15.033,15.462,15.884,16.34,17.038,64.5532988185318,75.7175096243197,72.3430240276118,12.18,5.2636012227507,3.065,0.536693334934248,0.834265656898624,0.834211846275823,23.9094071104267,26.5512572020285,28.0832647425856,30.8419403658763,33.7094761436954,40.097708626503504,54.169874943578606,75.6047048827762,96.00403579109471,9.773763016062679,3.2538872779862005,-0.648446000223235,-0.11714034966836098,-0.19928348612756897,-0.0360001252842594,0.332920623575443,0.390159035323789,0.16651937129903502,0.728980855636096,0.00047795435763383,0.544271870436745,2.56206026815346,21.1761582370901,3.3744855967078196,8.3552369573875,63.98778707022429,0.0,0.0,1.94580426401108,2754,40.1516256013996,58.2980524978831,2.29381963368646,0.23125885403406699,82.7130207859073,9.243329931476891,28.7213879574282,21.081790348447303,40.9534917626476,2,13.9424716242661,0.6925185909980419,,,0.0929341828209665,0.0507957391138307,,,13.249953033268099,,,57.5069693349263,33.9333598831807,8.559670781892999,0,100,,35.707486918288105,20.2486940843116,18.8230076378712,0.251714520845765,0.43292861436459795,0.0399268212210762,0.527144564414326,0.47285543558567406,0.0321045547426452,18.281,37665,245.44799999999998,Riau SMF,D.MINAS,PT. Arara Abadi,RSKA527D01,16.1,ACRA,01/31/2019,01/08/2022,MRINV,7,01/08/2022,False,47N,True,800501.0,83935.0,01/09/2022,2.9,1240.0,1240.0,1600.0,20.2,15.4,15.4,12.2,12.2,19.8,6.3,20.4,12.0,18.6,142.0,129.6,44.1
A232T1A,43855,18.722,0.0,8.96276258123361,5.97437868027797,66.6577813049208,-0.427480917436039,1.6674210818531499,0.062,0.20199999999999999,0.309,0.41200000000000003,0.534800000000001,0.718,5.7694,8.2589,9.251,9.967,10.63,11.238,11.95,12.735999999999999,13.372,14.0425,14.679,15.183,15.7686,16.4293,17.41846,61.7831490137955,71.33052103522971,70.3431763766959,13.3245,5.1927384271565495,4.104,0.47872890616566705,0.8168706462474391,0.816842903240168,28.276114956226802,28.9178163817207,29.5503506439932,31.6794243021497,40.427189806114505,54.730256222212,67.67658248155111,82.829903286428,97.3506898290324,8.962762581233632,3.32470471960172,-0.3663622830105279,-0.173318173164532,-0.11019393116343199,-0.0521303958642362,0.37094642298826896,0.32662735417728195,0.146980832916741,0.7575230933433721,0.005068553723611829,0.501653175236575,2.48090297571543,25.686922813818303,0.987344658533805,15.592292783034999,54.7508835936609,0.0,0.0,2.0113913152698704,2558,35.429362880886394,55.1293103448276,2.3638700334182596,0.24176621560531303,84.579799872081,13.573407202216101,28.836565096952896,19.5152354570637,38.0747922437673,2,13.178704500978501,0.493103718199609,,,0.0735163377951172,0.0574230781455866,,,12.6856007827789,,,47.196442822939204,39.986318549766295,12.8172386272945,0,100,,36.1497135419006,27.045774912102498,16.9414298976724,0.21140605661083803,0.25183985536277803,0.279513833566573,0.46864631107064897,0.5313536889293511,0.1504025956312,18.722,43855,245.28799999999998,Riau SMF,D.MINAS,PT. Arara Abadi,RSKA542A01,34.8,ACRA,10/15/2018,10/05/2021,MRINV,1,10/06/2021,False,47N,True,791195.0,95270.0,10/07/2021,3.0,2040.0,2040.0,2200.0,17.7,15.5,15.5,11.2,11.2,18.1,6.3,19.5,9.6,21.7,167.1,148.9,50.0
A233T1A,52822,19.386,-0.006999999999999999,9.23965790768998,6.82840636700032,73.9032379252611,-0.307573131648277,1.3847744072060701,0.027000000000000003,0.133,0.22,0.317,0.42200000000000004,0.563,0.816,5.1657,8.155,10.66535,12.1965,12.934000000000001,13.583,14.293,14.929,15.42,15.868,16.282,16.734,17.372,18.391,58.3525803642422,67.02510317670671,65.1357388966719,14.857000000000001,6.32086184965627,4.4555,0.47680389355385794,0.7891216808326,0.789084128123734,32.949640287769796,34.0174176448315,35.7705414615676,39.2105263157895,42.3873532752745,47.694055282090105,59.9015524422567,76.0602044680045,95.38243089738741,9.23965790768994,3.77599010865258,-0.32506256866661,-0.45789666901384896,-0.0860867108528005,-0.12126532534197901,0.408672068422568,0.288137571108029,0.12326929070298699,0.7291076725973851,0.0005301524219246599,0.689106811555791,5.276210669796679,27.0095793419409,1.88936428003483,8.31093105145583,56.824807845216,0.0,0.0,2.1192316826713897,2704,37.451523545706394,56.0530679933665,2.3674228143237097,0.236900814128943,93.00177114480431,9.36288088642659,29.362880886426602,20.2493074792244,41.0249307479224,2,15.1264481409002,0.443616438356165,,,0.0776574716890896,0.0664030350942554,,,14.682831702544,,,59.963651508841,34.773389875430695,5.2629586157283,0,100,,46.63264794774221,20.0690660578274,17.599669438693,0.208770825811291,0.5696348601023621,0.0529542440288115,0.37741089586882703,0.622589104131173,0.0137501650013906,19.386,52822,238.845,Riau SMF,D.MINAS,PT. Arara Abadi,RSKA543A01,27.4,ACRA,10/15/2018,10/05/2021,MRINV,1,10/05/2021,False,47N,True,790952.89,94786.06,10/14/2021,3.0,1160.0,1160.0,1240.0,16.1,17.5,17.5,12.3,12.3,16.8,6.2,17.4,10.5,14.8,130.3,120.2,40.3
A234T1A,68762,20.236,-0.064,10.3006770454612,6.94550787778394,67.4276831234543,-0.582334485299902,1.55395945175643,0.042,0.114,0.17600000000000002,0.25,0.363200000000001,0.565,2.932,10.37235,12.658,13.33845,13.8505,14.28755,14.6926,15.097000000000001,15.502,15.886,16.259,16.639,17.011,17.58195,18.44,65.0577353770978,71.4726156888979,67.5823856199645,15.321,6.3722822597159805,2.8360000000000003,0.510575223914343,0.7404760942139269,0.7404416945681909,28.491855730075603,31.4659685863874,32.9304828388598,33.7303664921466,34.7731239092496,38.049738219895296,53.132635253054104,78.9659685863874,98.2955206515416,10.300677045461098,3.7096782504101604,-0.7106448892294741,-0.30265454571902195,-0.191565101138058,-0.0815851201342218,0.360139264053986,0.427128650413242,0.132032179685909,1.0799342373631802,0.00017452260806035,0.33448707134754696,7.66847968354614,20.524417556208398,3.89023006893342,2.2963264593816404,65.27733341089561,0.0087257496873273,0.0,1.61553617750947,2839,37.448885371323,55.9629410605165,2.4307695397274904,0.246228985269918,83.2014948374084,10.0910170162248,29.4684078617597,21.197731170030302,39.2428439519852,2,15.300774951076301,0.44656751467710293,,,0.0965972153948045,0.0593484079088758,,,14.8542074363992,,,50.257409615776204,37.338937203688104,12.4036531805358,0,100,,48.339734919253395,19.8319452328483,19.200915902307102,0.219759017923083,0.589738229512934,0.0130540502879316,0.397207720199134,0.6027922798008659,0.0560096582871556,20.236,68762,245.565,Riau SMF,D.MINAS,PT. Arara Abadi,RSKA554A01,26.3,ACRA,12/26/2018,12/08/2021,MRINV,5,12/08/2021,False,47N,True,790262.0,94099.0,12/09/2021,3.0,2080.0,2080.0,2320.0,20.4,16.4,16.4,10.3,10.3,14.1,6.2,14.5,4.6,19.2,163.8,144.1,48.8
A261T3A,36166,16.975,-0.22899999999999998,7.296601117071281,6.080129845731679,83.32824760704649,-0.11851957760295098,1.22835387121566,0.0,0.09699999999999999,0.16699999999999998,0.23399999999999999,0.305,0.389,0.499,0.667,1.639,7.848,9.8745,10.77875,11.437999999999999,11.943,12.442,12.931,13.418,13.898,14.404000000000002,14.933,15.86635,55.856329148924395,59.7411933860532,57.366034396947406,12.542,5.80283923209882,4.7995,0.437433220011118,0.745047742834851,0.745019033764673,39.882203296095604,41.773586992589294,42.6197323304944,43.5211812852561,45.8688198208163,50.9733436566751,63.80101758655021,81.1497621944475,96.80621612653471,7.29660111707129,3.3342678525299103,-0.0245144996176627,-0.5118332663759729,-0.0073522886288400905,-0.15350694335717902,0.45696178248376296,0.302542888271409,0.12131218775923301,0.8648185080722259,0.0120995652820062,1.16684178510203,7.60382679865067,31.4881380301941,2.37515898910579,7.88032959132887,49.4857048056185,0.0,0.0,3.2607623869308595,2066,31.794398276392698,51.5597704017969,2.22945289528882,0.240912373839726,97.1675854103689,15.897199138196399,29.870729455217,17.851646660510898,36.380424746075704,2,12.745027397260301,0.457630136986301,,,0.0791457482825664,0.0815586942956398,,,12.287397260274,,,58.1844826632749,34.1370347840513,7.678482552673779,0,100,,38.3610003154269,19.974172227561,17.8090456949272,0.23388572510236103,0.479310443853874,0.05644082570399401,0.46424873044213205,0.5357512695578679,0.25482405340538,16.975,36166,245.287,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD023502,11.0,ACRA,04/06/2019,04/05/2022,MRINV,1,04/05/2022,False,47N,True,746839.0,74926.0,04/05/2022,3.0,440.0,440.0,640.0,19.2,17.8,17.8,15.6,15.6,19.9,7.8,22.7,14.2,12.2,99.1,94.4,31.5
A262T18A,36822,18.141,-0.061,8.42095456520558,6.121816886667641,72.69742211841731,-0.32655772979562,1.3985683916776397,0.038,0.134,0.221,0.32,0.46,0.7020000000000001,1.111,4.2367,8.3244,9.972999999999999,10.9615,11.67155,12.325999999999999,12.90965,13.3757,13.789000000000001,14.215,14.654000000000002,15.1579,15.779000000000002,16.64,59.806637336375,66.943674976916,64.4288740426919,13.087,5.657281764436621,4.002,0.465990251906691,0.8005598265131592,0.800475011970654,32.5529603476372,34.706681151548096,36.3090711569799,38.4030418250951,41.4638783269962,49.383487235198295,62.778381314503,83.3025529603476,97.9820749592613,8.42095456520561,3.38347392670459,-0.31382791392116605,-0.378206951592063,-0.0927531645638618,-0.11178066087845599,0.401792207819848,0.321761686233024,0.13023026595297502,0.803418358385288,5.4316092503617294e-05,0.4725435880723479,5.515724295258269,27.0680571397534,2.5148009342241,9.589375916571608,54.8394981261203,0.0,0.0,2.14688713982536,2354,36.2265312403817,53.4029038112523,2.29339559559442,0.249688297019242,88.95986093979981,13.7426900584795,31.609726069559898,20.729455216989802,33.9181286549708,2,13.4432270058708,0.5586164383561639,,,0.082713105271285,0.0669620883009837,,,12.884610567514699,,,58.226060507305405,35.2153603823801,6.558579110314491,0,100,,38.3494179575408,19.815622379203898,17.784211842340397,0.234159143534501,0.48328753252153395,0.05297109174154,0.46374137573692603,0.5362586242630739,0.19112541647009199,18.141,36822,245.365,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD023603,8.6,ACRA,04/08/2019,04/05/2022,MRINV,1,04/05/2022,False,47N,True,746524.03,74922.97,04/05/2022,3.0,1080.0,1080.0,1120.0,20.2,16.4,16.4,13.0,13.0,19.3,6.5,22.0,13.2,14.8,120.8,112.4,37.6
A263T20A,28288,17.788,-0.076,7.765482819570139,6.09517966520407,78.4906722070562,-0.214672650889513,1.32905470028525,0.012,0.086,0.146,0.205,0.27,0.363,0.505,0.839450000000001,6.3458,8.81015,10.01,10.88285,11.6372,12.23355,12.770999999999999,13.280999999999999,13.773,14.295,14.8523,15.405999999999999,16.111,58.1306561085973,63.6029411764706,61.3157522624434,12.918,5.68267339613891,4.7225,0.4389544793758471,0.763589403899394,0.7635335996322,36.268825567418496,36.975889132433,38.8602135331966,41.1475641660185,45.1990383935516,53.2772396238422,66.8245775295199,84.193594004101,98.68486176907301,7.76548281957016,3.3712665648729105,-0.146871647459125,-0.44608027659377597,-0.0435657177007188,-0.132318304711271,0.43413483014563203,0.269974645994118,0.126335277020176,0.7552117144466349,0.00240529193152068,0.8696266968325791,9.463376696832581,26.0640554298643,2.28718891402715,11.269796380090499,50.04595588235289,0.0,0.0,2.62003283817744,2142,32.9639889196676,50.734249171009,2.29667836552098,0.24246038393257602,89.18325426389549,15.435518621114198,32.0098491843644,18.805786395814103,33.7488457987073,2,13.0346223091977,0.35264970645792604,,,0.0774120974005181,0.0731060136196189,,,12.681972602739698,,,69.9095022624434,27.7785633484163,2.31193438914027,0,100,,37.556888704026896,20.801853876435,18.5321170581827,0.24101846624262002,0.4461241440853279,0.0604346338734106,0.493441222041262,0.5065587779587379,0.129000292125395,17.788,28288,245.297,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD026602,9.7,ACRA,04/15/2019,04/06/2022,MRINV,3,04/06/2022,False,47N,True,746837.55,76136.09,04/07/2022,3.0,720.0,720.0,840.0,17.4,14.7,14.7,13.3,13.3,18.3,6.7,19.0,15.9,11.7,84.7,78.6,26.4
A268T12A,28757,18.025,-0.102,8.925676530931598,5.57992058273805,62.515379796713894,-0.5538260278140821,1.77528560747152,0.031,0.138,0.23600000000000002,0.35700000000000004,0.5760000000000001,2.434,6.461,7.8292,9.623,10.368,10.982000000000001,11.589,12.092,12.532,12.982000000000001,13.442,13.905,14.362,14.9384,15.5032,16.43044,62.28744305734261,75.4355461278993,71.9963834892374,11.008,4.89638877337366,3.315,0.49802375080992994,0.8385630688268109,0.8384585759565459,24.114067118762,26.0059120153017,28.3846287602156,32.881238045557296,37.816031994435704,48.3672404799165,65.6859676577986,85.3451573639367,98.4802643018605,8.925676530931609,3.08565833402556,-0.503889494852611,-0.10262489538089899,-0.16330048252466,-0.0332586710100901,0.345705821103008,0.360403798603181,0.16516114736077,0.7018413155736459,6.95494931651417e-05,0.636366797649268,4.99704419793442,18.931042876517,3.43916263866189,13.8748826372709,58.121500851966495,0.0,0.0,2.00512288249976,2211,32.2350196821694,51.323119777158794,2.2911671053124802,0.241698047696163,79.72984686975809,14.2003207464645,30.5729698206736,18.165913398454602,37.060796034407396,2,12.8231800391389,0.5011780821917811,,,0.08815716125643401,0.0506189455357912,,,12.3220019569472,,,71.7842612233543,25.785026254477202,2.43071252216852,0,100,,31.360965297031,20.6638926998264,18.5293385788764,0.262625605253499,0.34109513198617497,0.068064043970994,0.5908408240428311,0.409159175957169,0.057606982335190994,18.025,28757,245.16299999999998,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD226A02,11.5,ACRA,03/13/2019,03/06/2022,MRINV,3,03/06/2022,False,47N,True,747187.0,73692.0,03/06/2022,3.0,1040.0,1040.0,1400.0,19.3,14.5,14.5,11.3,11.3,15.4,6.4,16.5,6.2,14.0,101.5,91.3,30.6
A270T13A,112033,17.874000000000002,-0.09699999999999999,8.9519732846572,5.27187606852222,58.8906590858319,-0.645449766404489,1.94571671985428,0.078,0.192,0.308,0.451,0.7879999999999999,5.231,6.8870000000000005,8.146,9.4768,10.3544,11.043,11.543,12.004000000000001,12.34,12.699000000000002,13.030999999999999,13.372,13.829,14.405,15.192,16.173679999999997,61.761266769612504,77.5280497710496,75.15999750073641,7.8,4.544660707375759,2.821,0.503531984010751,0.847970375357043,0.847955683305604,22.0144424311128,23.7157572457623,25.0939472110398,30.757558175862002,38.010015085110396,47.317260401139,67.053761905187,88.9905472592407,98.79586900054449,8.95197328465724,2.89824146671473,-0.548434649387453,-0.0129490324222985,-0.18923014375649103,-0.00446789288298215,0.323754481225052,0.4336649200173321,0.186612788873931,0.6879933515619129,0.0015001206157303,0.179411423419885,3.08569796399275,19.2068408415378,2.36805227031321,17.8286754795462,57.3313220211902,0.0,0.0,1.99329402569469,2558,37.294066190406795,59.008073817762394,2.2896438993159505,0.235585520520254,72.4820627031964,14.914710599212698,25.9075667006852,19.2885260242018,39.889196675900294,2,12.4369256360078,0.5892896281800389,,,0.0939629833989795,0.0462544538086313,,,11.847636007827802,,,71.01300509671259,26.793891085662302,2.19310381762516,0,100,,28.9789678089818,15.392709981598802,11.984816780768002,0.21266079219308,0.46883166843410107,0.117598846973925,0.413569484591974,0.5864305154080259,0.160974111329186,17.874000000000002,112033,245.37099999999998,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD227B02,18.7,ACRA,03/01/2019,03/09/2022,MRINV,5,03/09/2022,False,47N,True,747497.0,73719.0,03/09/2022,3.0,760.0,760.0,840.0,20.2,15.3,15.3,13.9,13.9,19.0,7.8,19.7,10.8,12.8,98.8,93.4,30.9
A272T4A,34390,17.471,-0.122,7.24780892701367,5.95711619390479,82.1919597204298,-0.0781007112334663,1.30862361356359,0.028999999999999998,0.11745,0.18600000000000003,0.252,0.32799999999999996,0.42700000000000005,0.585,0.947150000000001,2.665,7.69715,9.3305,10.20795,11.067,11.62385,12.1693,12.55775,13.0732,13.634,14.3691,15.37955,16.47511,55.690607734806605,61.195114858970605,57.9645245710963,12.13075,5.6042541104876,5.3145,0.41890575382331996,0.7822341668738242,0.7821951593187549,38.5279748749564,40.799115970687396,42.067000116319605,43.913574502733496,48.226125392578794,55.8712341514482,70.27451436547629,87.21356287076891,96.48423868791441,7.2478089270136605,3.3044872216657,0.0264333681177042,-0.4306996573332921,0.00799923447861902,-0.13033781898426802,0.4559291304368401,0.305653540515237,0.118328005198461,0.7696994899627679,0.004424780565881479,0.584472230299506,6.82175050886886,31.398662401861,3.2305902878743797,11.5527769700494,46.4117476010468,0.0,0.0,2.85830278096522,1803,27.746999076639,43.4772124427297,2.23425955340565,0.242556788683999,116.122197398683,13.1886734379809,36.0726377346876,16.3588796552785,34.3798091720529,2,12.3519080234834,0.479960861056751,,,0.0739340619060034,0.0791659849172359,,,11.8719471624266,,,74.544925850538,24.3617330619366,1.09334108752544,0,100,,36.712096672632796,21.2602895056556,17.1162181722299,0.227946947746296,0.42089143817535707,0.11288026860408,0.46622829322056303,0.533771706779437,0.214532301721435,17.471,34390,245.197,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD235A02,17.5,ACRA,03/12/2019,03/05/2022,MRINV,6,03/05/2022,False,47N,True,747341.0,75050.0,03/05/2022,3.0,840.0,840.0,880.0,18.5,13.8,13.8,13.2,13.2,21.6,6.5,23.4,19.0,12.1,82.1,76.0,25.5
A273T16A,45501,17.643,-0.17800000000000002,8.676207028416961,6.35697475224644,73.2690533020432,-0.34111897155284004,1.35261873037516,0.047,0.174,0.281,0.391,0.515,0.657,0.879,3.3400000000000096,8.175,10.568,11.795,12.414000000000001,12.97,13.436,13.911,14.32,14.683,15.124,15.544,15.994000000000002,16.631,58.89321113821671,65.998549482429,64.249137381596,13.663,5.92984212476696,3.728,0.49684120018051503,0.776380657505671,0.77634711744253,33.3919426800589,35.0315391547067,35.9128772060924,38.156882568847706,41.194311962900294,44.864722301589005,53.9264599221961,71.9466361898064,93.6548056001231,8.67620702841697,3.4834005519811,-0.358112072626255,-0.447706997937971,-0.10280530972029302,-0.12852584457545302,0.4014888695684651,0.32990570810519104,0.134845875000055,0.842597805220422,0.00263904504874296,0.45273730247686894,3.57354783411354,29.975165380980602,1.74941210083295,7.92510054724072,56.3240368343553,0.0,0.0,2.18402431529417,2109,30.7479224376731,47.1284916201117,2.30036158721859,0.24389269595016896,98.88676596200528,12.8735967342178,34.4948243184138,17.6847937017058,34.9467852456626,2,14.013909980430501,0.5331839530332679,,,0.0866517974019244,0.0684999763332222,,,13.480726027397301,,,69.6182501483484,27.329069690776,3.0526801608755805,0,100,,40.5389171301816,21.613273889548697,18.1019352261842,0.225557688718911,0.466851227916559,0.0866164888442551,0.44653228323918603,0.553467716760814,0.0113290082378703,17.643,45501,245.35,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD236A02,7.1,ACRA,04/15/2019,04/05/2022,MRINV,1,04/05/2022,False,47N,True,746746.22,75044.4,04/05/2022,3.0,960.0,960.0,1040.0,19.0,15.8,15.8,13.5,13.5,17.9,6.3,19.0,12.2,14.8,113.5,105.6,35.4
A274T22A,34221,17.927,-0.179,9.14690090879869,5.7217130895276,62.5535702920287,-0.668257621795447,1.7953733309123798,0.01,0.11199999999999999,0.19899999999999998,0.307,0.47,1.113,6.695,9.312000000000001,10.581,11.231,11.66,12.067,12.481,12.909,13.282,13.613,13.905,14.304,14.790999999999999,15.350999999999999,16.5138,65.532859939803,73.79386926156451,71.6372987346951,12.5,5.035877164272259,2.5810000000000004,0.51507240189985,0.800946079362019,0.8009129881063409,25.968029457319002,27.1632718665069,28.507554282708398,30.386627312311898,33.6070604050381,40.6791548554896,60.1829393027266,85.0317075309039,98.3021128612759,9.14690090879868,3.0839112115031098,-0.633123657696856,-0.10055391834190198,-0.205298925382572,-0.0326059706151174,0.33715367010662706,0.46921999771185396,0.167397100618001,0.8979926288395951,0.00761214175743836,0.8298997691475992,6.44633412232255,18.929896846965303,2.1565705268694697,8.746091581192829,62.89120715350221,0.0,0.0,1.77477128221955,2186,33.6411203447215,51.0747663551402,2.2908601722547797,0.259623067764545,86.50882127745109,16.0049245921822,32.2253000923361,19.7599261311173,32.0098491843644,2,12.9686516634051,0.419575342465754,,,0.0993167204064785,0.0530605038168891,,,12.5490763209393,,,61.72233423920979,32.684608865901104,5.5930568948890995,0,100,,33.1209905050756,19.3591785025872,18.5285661497795,0.26093361765559603,0.41550122120832794,0.0250781253863901,0.559420653405281,0.440579346594719,0.0695190421850245,17.927,34221,245.30200000000002,Riau SMF,D.TAPUNG,PT. Arara Abadi,TPGD266A01,24.3,ACRA,04/04/2019,04/06/2022,MRINV,4,04/06/2022,False,47N,True,747269.0,75442.0,04/07/2022,3.0,1480.0,1480.0,1560.0,19.3,16.6,16.6,12.0,12.0,16.5,7.4,17.4,6.9,17.7,146.3,134.9,44.8
E056T5A,47457,19.643,-0.044000000000000004,9.67209033440799,5.75736618606909,59.52556259309879,-0.5165393122033,1.93902747311883,0.025,0.141,0.2756,0.46,1.2322,5.635,7.3229999999999995,8.373,9.436,10.453,11.129000000000001,11.824000000000002,12.582,13.280999999999999,13.927999999999999,14.431,15.017999999999999,15.572000000000001,16.112000000000002,16.889,18.15244,58.747919168931894,79.08000927155109,76.17632804433491,8.796,4.90132079468594,3.861,0.49352823357586206,0.8850463572534929,0.885015297463457,20.823938468022302,22.246338636603102,25.4578021283321,32.323253608681895,41.9281424507428,54.4789800863976,68.3299968391107,86.3913180908229,98.1350753345274,9.672090334407999,3.2306799312591403,-0.458890592931901,-0.005832775257232471,-0.14204149055182,-0.0018054327204611602,0.33402085997544395,0.28283558575892104,0.173829443331361,0.544044734218128,0.0017708070977227102,0.7354025749625981,4.64209705628253,15.5424910972038,2.9036812272162207,19.0193227553364,57.1570052889985,0.0,0.0,2.6582393993748,3169,41.801873103812206,65.73325036299521,2.42813978996981,0.21652971162370802,63.9481206129083,13.9691333597151,21.791320406278896,19.5224904366179,44.7170557973882,2,13.861140900195698,0.5290371819960871,,,0.0747759429445811,0.0429850178699931,,,13.3321037181996,,,46.5579366584487,36.768021577428,16.674041764123302,0,100,,33.2752212625628,19.9687741994914,19.2421352307515,0.265459544423735,0.399890565958225,0.021837239278027002,0.578272194763747,0.42172780523625203,0.0930595360816424,19.643,47457,245.454,Riau SMF,D.MANDI_ANGIN,PT. Riau Abadi Lestari,GLBB018202,22.0,ACRA,01/07/2019,01/11/2022,MRINV,10,01/11/2022,False,47N,True,782741.12,96922.93,01/13/2022,3.0,960.0,960.0,1000.0,17.7,15.7,15.7,12.2,12.2,15.2,7.1,15.5,6.1,11.6,86.9,79.7,26.5
E057T12A,125900,20.92,-2.392,8.11151890389198,6.46279833980759,79.6743300038009,-0.0622851848073857,1.4418321871133302,-1.4709999999999999,-0.083,0.175,0.31,0.452,0.626,0.93,3.31465,5.82360000000001,7.67355,8.866,10.17945,11.513,12.527999999999999,13.538,14.27025,15.052,15.686,16.230999999999998,16.811,18.11502,53.2970611596505,66.7760127084988,62.0309769658459,13.64425,5.86046775265996,6.6579999999999995,0.45056275325549,0.856189521493752,0.8561758998869309,5.06918298940412,33.6446965003415,37.0069421277542,42.721885971183,51.7188517688923,60.3027847940396,72.5619152011946,90.25719233029909,99.61317892261991,8.11151890389194,3.66875157380854,-0.0185960250083532,-0.35171038605521704,-0.0050687610306218295,-0.0958665036264926,0.4522890986604571,0.195621498424939,0.11598926970203201,0.524257656260996,0.00101693840180004,5.621922160444799,3.46227164416203,24.139793486894398,4.745035742652901,16.4249404289118,45.5552025416998,0.05083399523431299,0.0,3.17733203219285,3343,38.584949215143105,62.2996645546031,2.25422531624635,0.272484588541785,50.7267430409951,16.735918744229,23.3494921514312,16.9205909510619,42.9939981532779,2,14.6886418786693,0.45327592954990203,,,0.0603800990533862,0.0661347210051704,,,14.235365949119402,,,74.1906274821287,23.4265289912629,2.38284352660842,0,100,,42.0352024435553,20.5209598874535,18.568013807922,0.228883850556744,0.5118148909831249,0.0464597757594688,0.44172533325740704,0.5582746667425931,0.0160844625783786,20.92,125900,245.69299999999998,Riau SMF,D.MANDI_ANGIN,PT. Riau Abadi Lestari,GLBB018203,10.6,ACRA,11/27/2018,11/10/2021,MRINV,5,11/10/2021,False,47N,True,782862.53,97003.73,11/11/2021,3.0,1080.0,1080.0,1240.0,18.9,16.6,16.6,11.6,11.6,14.5,6.6,14.8,4.0,13.1,107.2,98.0,33.1
